Year,Month,Carrier_ID,Carrier_Name,Airport (3 letter Code),Airport Name,Latitude,Longitude,Total Flights Arrival,Total Arrivals  >15 Delay (Minutes),Total Delays Due to Carrier Reasons,Total Delays Due to Weather,Total Delays Due to National Aviation Systems,Total Delays Due to security Breach,Total Delays Due to Late Aircraft,Total Cancelled Flights,Total Diverted Flights,Delay Due to Late Arrival (Minutes),Delays Due to Carriers Resons (Minutes),Delays Due to Weather (Minutes),Dealys Due to National Aviation Systems (Minutes),Dealys Due to Security Breach (Minutes),Delays Due to Late Aircraft (Minutes)
2023,10,F9,Frontier Airlines Inc.,DCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,92,10,3,0,1,0,6,0,0,989,280,23,75,0,611
2023,8,F9,Frontier Airlines Inc.,DEN,Denver International Airport,39.86169815,-104.6729965,1666,271,86,4,64,0,117,17,0,19434,5719,391,3103,0,10221
2023,10,F9,Frontier Airlines Inc.,DFW,Dallas Fort Worth International Airport,32.896801,-97.038002,88,15,6,0,5,0,3,1,0,1169,357,0,346,0,466
2023,1,F9,Frontier Airlines Inc.,DSM,Des Moines International Airport,41.534,-93.663101,46,6,2,0,3,0,1,1,0,434,176,9,87,0,162
2023,5,F9,Frontier Airlines Inc.,DTW,Detroit Metropolitan Wayne County Airport,42.21377,-83.353786,105,23,6,0,4,0,13,1,0,1766,284,41,202,0,1239
2023,7,F9,Frontier Airlines Inc.,ELP,El Pampero Airport,-36.59280014,-64.18669891,11,1,0,0,0,0,1,0,0,39,16,0,0,0,23
2023,9,F9,Frontier Airlines Inc.,EWR,Newark Liberty International Airport,40.692501,-74.168701,243,89,19,0,50,0,19,1,0,5789,1200,9,2758,0,1822
2023,11,F9,Frontier Airlines Inc.,FAR,Hector International Airport,46.92070007,-96.81580353,26,2,1,0,0,0,1,2,0,187,21,36,27,0,103
2023,1,F9,Frontier Airlines Inc.,FAT,Fresno Yosemite International Airport,36.776199,-119.718002,10,2,0,0,0,0,2,0,0,112,18,0,13,0,81
2023,1,F9,Frontier Airlines Inc.,FLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,100,30,7,1,9,0,13,2,2,2497,472,59,515,0,1451
2023,4,F9,Frontier Airlines Inc.,FSD,Sioux Falls Regional Airport / Joe Foss Field,43.585463,-96.741152,14,2,1,0,1,0,0,0,0,35,14,0,21,0,0
2023,1,F9,Frontier Airlines Inc.,GEG,Spokane International Airport,47.6199,-117.533997,23,7,4,0,2,0,2,0,0,591,374,0,140,0,77
2023,8,F9,Frontier Airlines Inc.,GRB,Austin Straubel International Airport,44.483459,-88.130805,14,4,0,1,3,0,0,0,0,153,0,58,95,0,0
2023,12,F9,Frontier Airlines Inc.,GRR,Gerald R. Ford International Airport,42.88079834,-85.52279663,60,12,0,0,6,0,6,0,0,1013,21,0,309,0,683
2023,2,F9,Frontier Airlines Inc.,GSP,Gusap Airport,-6.053196,145.959047,26,1,0,0,1,0,0,2,0,105,0,35,70,0,0
2023,3,F9,Frontier Airlines Inc.,HRL,Valley International Airport,26.22850037,-97.65440369,11,3,1,0,0,0,2,0,0,331,83,0,49,0,199
2023,1,F9,Frontier Airlines Inc.,HSV,Huntsville International Carl T Jones Field,34.637199,-86.775101,9,2,0,0,0,0,2,0,0,92,8,0,9,0,75
2023,2,F9,Frontier Airlines Inc.,IAD,Washington Dulles International Airport,38.9445,-77.455803,24,9,3,0,2,0,4,0,0,795,598,0,50,0,147
2023,2,F9,Frontier Airlines Inc.,IAH,George Bush Intercontinental Houston Airport,29.9843998,-95.34140015,66,12,5,0,2,0,5,3,0,886,216,1,148,0,521
2023,6,F9,Frontier Airlines Inc.,ICT,Wichita Eisenhower National Airport,37.649899,-97.433098,17,3,1,0,0,0,2,0,0,239,101,0,0,0,138
2023,12,F9,Frontier Airlines Inc.,IND,Indianapolis International Airport,39.7173,-86.294403,67,10,5,0,2,0,4,0,0,524,229,0,70,0,225
2023,12,F9,Frontier Airlines Inc.,ISP,Long Island Mac Arthur Airport,40.79520035,-73.10019684,200,65,24,1,16,0,24,2,0,4242,1232,114,711,0,2185
2023,5,F9,Frontier Airlines Inc.,JAX,Jacksonville International Airport,30.492469,-81.687813,14,4,2,0,0,0,2,0,0,601,339,0,10,0,252
2023,9,F9,Frontier Airlines Inc.,LAS,Harry Reid International Airport,36.083361,-115.151817,1044,303,80,1,113,0,109,13,2,19602,5141,152,5984,0,8325
2023,4,F9,Frontier Airlines Inc.,LAX,Los Angeles International Airport,33.942501,-118.407997,102,24,5,0,12,0,6,0,0,1284,343,55,560,0,326
2023,4,F9,Frontier Airlines Inc.,LGA,LaGuardia Airport,40.777199,-73.872597,93,34,10,0,18,0,6,2,0,2677,577,0,1528,0,572
2023,4,F9,Frontier Airlines Inc.,LIT,Bill & Hillary Clinton National Airport/Adams Field,34.729582,-92.223728,10,1,1,0,0,0,0,0,0,36,36,0,0,0,0
2023,10,F9,Frontier Airlines Inc.,MCI,Kansas City International Airport,39.2976,-94.713898,27,5,1,0,1,0,3,0,0,318,79,0,28,0,211
2023,10,F9,Frontier Airlines Inc.,MCO,Los Menucos Airport,-40.817699,-68.074699,1411,435,109,4,153,0,169,21,1,29541,8255,265,6565,0,14456
2023,2,F9,Frontier Airlines Inc.,MDT,Harrisburg International Airport,40.193501,-76.763397,17,4,1,0,2,0,1,0,0,114,62,0,31,0,21
2023,9,F9,Frontier Airlines Inc.,MEM,Memphis International Airport,35.0424,-89.9767,24,10,6,0,1,0,3,0,0,568,279,0,37,0,252
2023,10,F9,Frontier Airlines Inc.,MIA,Miami International Airport,25.79319954,-80.29060364,357,100,32,0,23,0,45,4,3,6592,1807,30,1348,0,3407
2023,6,F9,Frontier Airlines Inc.,MKE,General Mitchell International Airport,42.947201,-87.896599,141,26,6,0,9,0,12,2,0,1817,282,0,383,0,1152
2023,7,F9,Frontier Airlines Inc.,MSN,Dane County Regional Truax Field,43.1399,-89.337502,42,10,4,0,4,0,2,0,0,684,292,0,103,0,289
2023,8,F9,Frontier Airlines Inc.,MSP,Marcos Paz Airfield,-34.7975,-58.8969,109,18,7,0,4,0,6,0,0,992,417,0,147,0,428
2023,2,F9,Frontier Airlines Inc.,MSY,Mirsey Airstrip,-4.0621,142.6609,75,17,7,0,4,0,6,2,0,959,436,3,110,0,410
2023,1,F9,Frontier Airlines Inc.,OKC,Will Rogers World Airport,35.393388,-97.598248,19,3,1,0,1,0,1,0,0,316,34,0,56,0,226
2023,6,F9,Frontier Airlines Inc.,OMA,Eppley Airfield,41.3032,-95.894096,73,7,5,0,1,0,1,0,0,258,184,0,50,0,24
2023,9,F9,Frontier Airlines Inc.,ONT,Ontario International Airport,34.056,-117.600998,56,14,5,0,3,0,6,0,0,838,191,23,135,0,489
2023,3,F9,Frontier Airlines Inc.,ORD,Chicago O'Hare International Airport,41.9786,-87.9048,214,43,16,0,8,0,18,1,0,2077,555,0,332,0,1190
2023,7,F9,Frontier Airlines Inc.,ORF,Norfolk International Airport,36.895341,-76.201,35,7,3,0,3,0,1,0,0,292,185,0,49,0,58
2023,10,F9,Frontier Airlines Inc.,PBI,Palm Beach International Airport,26.683201,-80.095596,141,40,18,0,13,0,9,3,0,2927,1148,9,564,0,1206
2023,2,F9,Frontier Airlines Inc.,PDX,Portland International Airport,45.588699,-122.598,45,11,3,0,3,0,5,0,0,630,142,0,78,0,410
2023,8,F9,Frontier Airlines Inc.,PHL,Philadelphia International Airport,39.871899,-75.241096,529,136,31,1,41,0,63,9,0,11854,2696,22,2583,0,6553
2023,10,F9,Frontier Airlines Inc.,PHX,Phoenix Sky Harbor International Airport,33.435302,-112.005905,420,72,25,1,25,0,21,2,1,4331,1881,22,850,0,1578
2023,2,F9,Frontier Airlines Inc.,PIT,Pittsburgh International Airport,40.491501,-80.232903,14,2,1,0,0,0,1,0,0,220,125,0,0,0,95
2023,2,F9,Frontier Airlines Inc.,PNS,Pensacola International Airport,30.4734,-87.1866,12,1,0,0,1,0,0,0,0,29,0,0,29,0,0
2023,8,F9,Frontier Airlines Inc.,PSP,Termal Airport,-26.753611,-60.492222,12,2,0,0,0,0,2,0,0,116,5,0,6,0,105
2023,12,F9,Frontier Airlines Inc.,PVD,Theodore Francis Green State Airport,41.725038,-71.425668,62,14,6,0,4,0,4,0,0,756,220,0,82,0,454
2023,4,F9,Frontier Airlines Inc.,PWM,Portland International Jetport,43.646198,-70.309303,47,5,4,0,0,0,0,0,0,331,260,0,18,0,53
2023,8,F9,Frontier Airlines Inc.,RDU,Raleigh Durham International Airport,35.877602,-78.787498,199,32,14,1,8,0,9,1,0,1806,736,37,349,0,684
2023,3,F9,Frontier Airlines Inc.,RNO,Reno Tahoe International Airport,39.4991,-119.767998,18,3,1,0,1,0,1,2,0,166,20,0,81,0,65
2023,9,F9,Frontier Airlines Inc.,RSW,Southwest Florida International Airport,26.53619957,-81.75520325,471,71,24,0,30,0,17,9,0,4428,1493,11,1109,0,1815
2023,1,F9,Frontier Airlines Inc.,SAN,San Diego International Airport,32.73360062,-117.1900024,147,34,9,1,13,0,12,2,0,1599,288,11,479,0,821
2023,5,F9,Frontier Airlines Inc.,SAT,San Antonio International Airport,29.533701,-98.469803,42,9,3,0,2,0,4,0,0,741,138,0,117,0,486
2023,9,F9,Frontier Airlines Inc.,SDF,Louisville Muhammad Ali International Airport,38.1744,-85.736,14,1,1,0,0,0,0,0,0,15,15,0,0,0,0
2023,7,F9,Frontier Airlines Inc.,SEA,Seattleâ€“Tacoma International Airport,47.447943,-122.310276,33,6,1,0,3,0,2,0,0,401,35,19,114,0,233
2023,9,F9,Frontier Airlines Inc.,SFO,San Francisco International Airport,37.619806,-122.374821,124,59,7,0,43,0,9,4,1,4436,377,0,3176,0,883
2023,5,F9,Frontier Airlines Inc.,SJC,Norman Y. Mineta San Jose International Airport,37.362452,-121.929188,35,7,2,0,1,0,3,1,0,390,137,0,64,0,189
2023,10,F9,Frontier Airlines Inc.,SJU,San Juan Nepomuceno Airstrip,26.34573,-107.44005,218,73,38,0,23,0,12,2,1,4066,2291,30,882,0,863
2023,4,F9,Frontier Airlines Inc.,SLC,Salt Lake City International Airport,40.78886,-111.979866,138,26,9,0,7,0,10,0,0,1543,523,0,348,0,672
2023,8,F9,Frontier Airlines Inc.,SMF,Finca La Frontera Airport,-22.12351,-63.29055,39,9,3,0,0,0,6,0,0,534,85,0,16,0,433
2023,12,F9,Frontier Airlines Inc.,SNA,John Wayne Airport,33.672,-117.8677,55,17,7,0,3,0,7,0,0,722,192,0,131,0,399
2023,11,F9,Frontier Airlines Inc.,SRQ,Sarasota Bradenton International Airport,27.394631,-82.554359,59,15,3,0,8,0,5,0,0,831,113,0,256,0,462
2023,12,F9,Frontier Airlines Inc.,STL,St. Louis Lambert International Airport,38.748697,-90.370003,79,25,16,0,6,0,3,1,0,1187,811,0,163,0,213
2023,4,F9,Frontier Airlines Inc.,SYR,Syracuse Hancock International Airport,43.11119843,-76.10630035,48,10,2,0,2,0,5,0,1,663,98,0,85,0,480
2023,10,F9,Frontier Airlines Inc.,TPA,Tampa International Airport,27.9755,-82.533203,453,97,40,2,29,0,26,7,0,6751,2789,58,1378,0,2526
2023,5,F9,Frontier Airlines Inc.,TTN,Trenton Mercer Airport,40.276699,-74.813499,282,83,26,1,22,0,33,5,1,5638,1675,23,1165,0,2775
2023,4,F9,Frontier Airlines Inc.,TUS,Tucson International Airport / Morris Air National Guard Base,32.115004,-110.938053,14,3,0,0,1,0,2,0,0,153,13,0,56,0,84
2023,1,F9,Frontier Airlines Inc.,TYR,Tyler Pounds Regional Airport,32.35409927,-95.40239716,9,1,1,0,0,0,0,0,0,30,30,0,0,0,0
2023,12,F9,Frontier Airlines Inc.,TYS,McGhee Tyson Airport,35.811001,-83.994003,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023,2,F9,Frontier Airlines Inc.,XNA,Northwest Arkansas National Airport,36.2758,-94.3042,14,1,0,0,0,0,1,0,0,24,0,0,0,0,24
2023,7,G4,Allegiant Air,ABE,Lehigh Valley International Airport,40.651773,-75.442797,90,15,6,1,2,0,6,1,0,899,534,22,57,0,286
2023,11,G4,Allegiant Air,ABQ,Albuquerque International Sunport,35.039976,-106.608925,20,6,3,0,2,0,2,0,0,368,280,0,55,0,33
2023,7,G4,Allegiant Air,ALB,Albany International Airport,42.74829865,-73.80169678,30,6,3,1,2,0,0,0,0,338,136,78,121,0,3
2023,7,G4,Allegiant Air,ATW,Appleton International Airport,44.258099,-88.519096,48,6,2,3,1,0,0,1,0,1029,317,685,27,0,0
2023,8,G4,Allegiant Air,AUS,Austin Bergstrom International Airport,30.197535,-97.662015,56,15,5,1,3,0,6,0,0,743,238,14,115,0,376
2023,3,G4,Allegiant Air,AVL,Presidente Avellaneda Airport,-29.1061,-59.6569,223,68,8,2,19,1,38,0,1,4179,816,112,788,17,2446
2023,5,G4,Allegiant Air,AZA,Aziana Airstrip,-6.7495,145.8535,543,196,33,5,63,2,93,5,0,10420,3606,197,2241,36,4340
2023,2,G4,Allegiant Air,BGR,Bangor International Airport,44.8074,-68.828102,29,9,2,1,4,0,2,0,0,484,182,16,91,0,195
2023,11,G4,Allegiant Air,BIL,Billings Logan International Airport,45.807701,-108.542999,39,5,2,0,3,0,0,1,0,133,33,0,98,0,2
2023,4,G4,Allegiant Air,BIS,Bismarck Municipal Airport,46.77270126,-100.7460022,48,7,1,1,3,0,1,0,0,217,41,22,121,7,26
2023,6,G4,Allegiant Air,BLI,Bellingham International Airport,48.7928009,-122.538002,129,17,4,1,5,0,7,0,1,598,92,13,142,0,351
2023,9,G4,Allegiant Air,BLV,Scott AFB/Midamerica Airport,38.5452,-89.835197,77,9,1,2,2,0,4,3,1,555,53,137,58,0,307
2023,12,G4,Allegiant Air,BMI,Central Illinois Regional Airport at Bloomington-Normal,40.4771,-88.915901,22,4,3,0,0,0,1,0,0,134,116,0,5,0,13
2023,6,G4,Allegiant Air,BNA,Nashville International Airport,36.131687,-86.668823,85,20,5,1,8,0,5,1,0,1405,899,62,262,0,182
2023,2,G4,Allegiant Air,BOI,Boise Air Terminal/Gowen Field,43.5644,-116.223,31,13,3,1,5,0,5,0,0,384,53,50,132,0,149
2023,6,G4,Allegiant Air,BWI,Banyuwangi International Airport,-8.31015,114.3401,31,5,3,0,2,0,0,0,0,328,227,0,63,0,38
2023,6,G4,Allegiant Air,BZN,Bozeman Yellowstone International Airport,45.7775,-111.153,28,5,1,1,1,0,2,0,1,167,57,24,28,0,58
2023,11,G4,Allegiant Air,CHA,Charata Airport,-27.2164,-61.2103,19,5,2,0,0,0,3,0,0,357,182,0,0,0,175
2023,4,G4,Allegiant Air,CHS,Charleston International Airport,32.898602,-80.040497,27,7,1,0,0,1,5,0,0,231,19,0,6,21,185
2023,3,G4,Allegiant Air,CID,The Eastern Iowa Airport,41.884701,-91.7108,68,10,2,1,5,0,2,0,0,860,331,223,183,0,123
2023,7,G4,Allegiant Air,CKB,North Central West Virginia Airport,39.2966,-80.228104,12,4,1,0,0,0,2,0,0,267,122,0,25,0,120
2023,12,G4,Allegiant Air,CLE,Lomas del Espinillo Airport,-32.08806,-64.16972,36,6,2,0,2,0,2,0,0,400,184,0,108,0,108
2023,10,G4,Allegiant Air,CVG,Cape Vogel Airport,-9.67,150.0197222,262,99,21,2,31,1,44,0,0,6015,1810,42,1263,102,2798
2023,4,G4,Allegiant Air,DAY,James M Cox Dayton International Airport,39.902401,-84.219398,8,1,1,0,0,0,0,0,0,66,66,0,0,0,0
2023,12,G4,Allegiant Air,DEN,Denver International Airport,39.86169815,-104.6729965,8,6,1,0,4,0,1,0,0,224,51,0,94,0,79
2023,7,G4,Allegiant Air,DSM,Des Moines International Airport,41.534,-93.663101,78,12,5,0,2,1,4,1,0,589,253,0,80,41,215
2023,8,G4,Allegiant Air,ELM,Eleme Airstrip,-4.8141,143.9103,37,1,0,1,0,0,0,3,0,62,0,62,0,0,0
2023,5,G4,Allegiant Air,ELP,El Pampero Airport,-36.59280014,-64.18669891,11,1,0,0,0,0,1,0,1,30,10,0,0,0,20
2023,4,G4,Allegiant Air,EUG,Mahlon Sweet Field,44.12459946,-123.211998,51,23,6,1,4,0,12,0,0,1071,304,140,100,0,527
2023,10,G4,Allegiant Air,EVV,Evansville Regional Airport,38.03699875,-87.53240204,11,2,0,0,0,0,1,0,0,154,11,0,16,0,127
2023,3,G4,Allegiant Air,EWR,Newark Liberty International Airport,40.692501,-74.168701,58,6,3,0,3,0,0,0,0,219,95,19,105,0,0
2023,9,G4,Allegiant Air,FAR,Hector International Airport,46.92070007,-96.81580353,57,13,5,0,4,0,4,2,0,517,156,8,115,0,238
2023,12,G4,Allegiant Air,FAT,Fresno Yosemite International Airport,36.776199,-119.718002,54,12,1,3,3,0,4,0,0,569,59,122,123,0,265
2023,11,G4,Allegiant Air,FCA,Fasca Main Base Airport,5.155278,-72.520833,21,5,2,0,3,1,0,0,1,205,32,0,148,25,0
2023,9,G4,Allegiant Air,FLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,292,137,20,4,56,1,56,2,0,9542,2939,701,2152,21,3729
2023,9,G4,Allegiant Air,FNT,Bishop International Airport,42.9654007,-83.74359894,72,17,6,2,7,0,1,3,0,1051,525,103,313,0,110
2023,12,G4,Allegiant Air,FSD,Sioux Falls Regional Airport / Joe Foss Field,43.585463,-96.741152,73,8,1,0,3,0,4,1,0,351,86,8,102,0,155
2023,10,G4,Allegiant Air,FWA,Fort Wayne International Airport,40.9785,-85.195099,65,9,4,0,3,0,2,2,1,613,426,0,93,0,94
2023,3,G4,Allegiant Air,GFK,Grand Forks International Airport,47.949299,-97.176102,19,4,0,0,2,1,1,1,0,121,4,0,48,46,23
2023,10,G4,Allegiant Air,GJT,Grand Junction Regional Airport,39.126663,-108.529387,19,2,0,0,0,0,2,0,0,144,0,0,9,0,135
2023,12,G4,Allegiant Air,GPT,Gulfport Biloxi International Airport,30.407301,-89.070099,8,1,1,0,0,0,0,0,0,51,51,0,0,0,0
2023,7,G4,Allegiant Air,GRI,Central Nebraska Regional Airport,40.96749878,-98.30960083,30,9,3,1,2,1,2,0,0,508,77,24,313,47,47
2023,6,G4,Allegiant Air,GRR,Gerald R. Ford International Airport,42.88079834,-85.52279663,201,74,12,6,11,0,45,2,0,5203,1317,506,434,15,2931
2023,2,G4,Allegiant Air,GSO,Piedmont Triad International Airport,36.097801,-79.937302,21,4,3,0,1,0,0,1,0,108,93,0,15,0,0
2023,4,G4,Allegiant Air,GSP,Gusap Airport,-6.053196,145.959047,37,15,4,1,2,0,8,0,0,1485,277,33,80,0,1095
2023,12,G4,Allegiant Air,GTF,Great Falls International Airport,47.48199844,-111.3710022,23,4,0,0,2,0,2,1,0,140,9,0,63,0,68
2023,11,G4,Allegiant Air,HGR,Hagerstown Regional Richard A Henson Field,39.708771,-77.728014,16,3,1,1,0,0,1,0,0,168,35,39,27,0,67
2023,3,G4,Allegiant Air,HTS,Estancia Santa Ana Airport,-51.680841,-71.9652,41,4,1,1,1,0,1,0,1,89,15,13,37,0,24
2023,12,G4,Allegiant Air,IAG,Niagara Falls International Airport,43.1073,-78.946198,43,4,2,0,1,0,1,0,0,427,395,0,18,0,14
2023,7,G4,Allegiant Air,ICT,Wichita Eisenhower National Airport,37.649899,-97.433098,17,3,1,1,1,0,0,0,0,69,23,14,26,0,6
2023,2,G4,Allegiant Air,IDA,Idaho Falls Regional Airport,43.514599,-112.070999,20,8,1,1,3,1,2,0,0,208,36,36,48,16,72
2023,9,G4,Allegiant Air,IND,Indianapolis International Airport,39.7173,-86.294403,166,55,11,2,16,0,26,0,0,3881,1130,37,638,0,2076
2023,10,G4,Allegiant Air,JAX,Jacksonville International Airport,30.492469,-81.687813,53,10,1,0,2,0,7,0,0,499,49,0,62,0,388
2023,10,G4,Allegiant Air,LAS,Harry Reid International Airport,36.083361,-115.151817,830,233,49,24,69,1,89,3,0,14063,3436,2376,3359,36,4856
2023,12,G4,Allegiant Air,LAX,Los Angeles International Airport,33.942501,-118.407997,107,33,2,2,16,0,13,0,0,1640,128,159,628,0,725
2023,4,G4,Allegiant Air,LCK,Rickenbacker International Airport,39.813801,-82.927803,70,12,4,0,3,0,4,0,0,1946,1550,0,130,0,266
2023,3,G4,Allegiant Air,LEX,Blue Grass Airport,38.036499,-84.605904,70,16,3,1,3,0,9,0,0,869,198,47,160,0,464
2023,10,G4,Allegiant Air,LIT,Bill & Hillary Clinton National Airport/Adams Field,34.729582,-92.223728,11,1,0,0,1,0,0,0,0,17,0,0,17,0,0
2023,11,G4,Allegiant Air,LRD,Laredo International Airport,27.54380035,-99.46160126,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,8,G4,Allegiant Air,MCI,Kansas City International Airport,39.2976,-94.713898,9,1,0,0,1,0,0,0,0,26,0,0,23,0,3
2023,12,G4,Allegiant Air,MDT,Harrisburg International Airport,40.193501,-76.763397,70,4,2,0,0,0,2,0,0,155,88,0,12,0,55
2023,4,G4,Allegiant Air,MEM,Memphis International Airport,35.0424,-89.9767,64,17,4,0,4,0,9,0,0,971,156,33,165,0,617
2023,2,G4,Allegiant Air,MFE,McAllen Miller International Airport,26.176141,-98.237965,55,7,3,2,1,0,1,0,1,182,71,34,37,0,40
2023,11,G4,Allegiant Air,MFR,Rogue Valley International Medford Airport,42.37419891,-122.8730011,26,3,1,0,0,0,2,0,0,272,23,0,6,0,243
2023,4,G4,Allegiant Air,MLI,Quad City International Airport,41.448502,-90.5075,47,5,3,0,1,0,1,0,0,168,128,0,25,0,15
2023,5,G4,Allegiant Air,MOT,Minot International Airport,48.25939941,-101.2799988,31,7,2,0,3,1,1,0,0,284,106,0,75,45,58
2023,2,G4,Allegiant Air,MRY,Monterey Peninsula Airport,36.5870018,-121.8430023,9,4,0,0,2,0,2,0,0,284,0,0,218,0,66
2023,1,G4,Allegiant Air,MSO,Missoula International Airport,46.91630173,-114.0910034,22,3,1,1,1,0,0,0,0,61,21,12,18,0,10
2023,12,G4,Allegiant Air,MSY,Mirsey Airstrip,-4.0621,142.6609,39,13,2,3,7,0,1,0,0,789,211,296,252,0,30
2023,8,G4,Allegiant Air,MTJ,Montrose Regional Airport,38.5098,-107.893997,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,6,G4,Allegiant Air,OAK,San Francisco Bay Oakland International Airport,37.720085,-122.221184,73,22,5,1,4,0,12,0,0,1660,641,45,135,0,839
2023,3,G4,Allegiant Air,OGD,Ogden Hinckley Airport,41.19589996,-112.012001,9,1,1,0,0,0,0,0,0,20,20,0,0,0,0
2023,9,G4,Allegiant Air,OGS,Ogdensburg International Airport,44.6819,-75.4655,11,3,1,1,1,0,0,0,0,209,34,133,38,0,4
2023,5,G4,Allegiant Air,OKC,Will Rogers World Airport,35.393388,-97.598248,19,4,1,0,1,0,2,0,0,319,35,0,82,0,202
2023,6,G4,Allegiant Air,OMA,Eppley Airfield,41.3032,-95.894096,43,4,2,1,0,0,1,1,0,193,33,16,2,0,142
2023,2,G4,Allegiant Air,ORF,Norfolk International Airport,36.895341,-76.201,53,11,2,1,2,0,6,1,0,687,196,48,105,0,338
2023,6,G4,Allegiant Air,OWB,Owensboro Daviess County Airport,37.74010086,-87.16680145,9,3,1,1,1,0,0,0,0,139,14,28,84,0,13
2023,2,G4,Allegiant Air,PBG,Plattsburgh International Airport,44.65090179,-73.4681015,46,8,4,0,1,0,2,0,0,437,218,7,53,0,159
2023,2,G4,Allegiant Air,PBI,Palm Beach International Airport,26.683201,-80.095596,53,20,5,1,9,0,6,0,0,1290,620,45,246,0,379
2023,2,G4,Allegiant Air,PGD,Punta Gorda Airport,26.9202,-81.990501,568,127,26,7,39,2,53,5,4,9948,2843,683,1303,57,5062
2023,9,G4,Allegiant Air,PIA,General Wayne A. Downing Peoria International Airport,40.6642,-89.693298,61,14,6,4,2,0,3,0,0,703,427,77,48,0,151
2023,4,G4,Allegiant Air,PIE,St. Petersburg Clearwater International Airport,27.9102,-82.687401,663,148,35,9,40,0,64,8,0,11912,4151,517,1811,0,5433
2023,11,G4,Allegiant Air,PIT,Pittsburgh International Airport,40.491501,-80.232903,88,20,2,1,2,0,14,2,0,1837,275,109,350,0,1103
2023,11,G4,Allegiant Air,PSC,Tri Cities Airport,46.264702,-119.119003,29,10,0,0,6,0,4,0,0,268,0,0,143,17,108
2023,2,G4,Allegiant Air,PSM,Portsmouth International at Pease Airport,43.07789993,-70.82330322,25,6,2,1,3,0,0,0,0,316,164,60,92,0,0
2023,5,G4,Allegiant Air,PSP,Termal Airport,-26.753611,-60.492222,15,2,1,0,1,0,0,0,0,72,56,0,16,0,0
2023,6,G4,Allegiant Air,PVD,Theodore Francis Green State Airport,41.725038,-71.425668,12,2,1,0,0,0,1,0,0,86,10,0,9,0,67
2023,12,G4,Allegiant Air,PVU,Provo-Utah Lake International Airport,40.2192,-111.723,63,15,5,0,2,0,8,0,0,441,151,0,51,0,239
2023,2,G4,Allegiant Air,RAP,Rapid City Regional Airport,44.04529953,-103.0569992,35,4,1,0,0,0,3,0,1,153,60,0,11,0,82
2023,6,G4,Allegiant Air,RDM,Roberts Field,44.254101,-121.150002,18,9,3,1,5,0,0,0,0,894,469,201,211,0,13
2023,8,G4,Allegiant Air,RDU,Raleigh Durham International Airport,35.877602,-78.787498,22,4,2,1,0,0,1,0,0,190,106,44,3,0,37
2023,10,G4,Allegiant Air,RFD,Chicago Rockford International Airport,42.1954,-89.097198,64,16,5,0,4,0,6,0,0,995,563,6,158,0,268
2023,7,G4,Allegiant Air,RIC,Richmond International Airport,37.505199,-77.319702,39,10,4,0,2,0,4,0,0,560,390,0,56,0,114
2023,10,G4,Allegiant Air,RNO,Reno Tahoe International Airport,39.4991,-119.767998,32,7,3,1,2,0,2,0,0,220,78,32,41,0,69
2023,2,G4,Allegiant Air,ROA,Roanokeâ€“Blacksburg Regional Airport,37.3255,-79.975403,24,3,0,0,2,0,1,1,0,143,12,0,42,0,89
2023,8,G4,Allegiant Air,ROC,Frederick Douglass Greater Rochester International Airport,43.1189,-77.672401,16,2,1,0,0,0,1,1,0,204,132,20,1,0,51
2023,12,G4,Allegiant Air,SAT,San Antonio International Airport,29.533701,-98.469803,9,2,1,0,1,0,0,0,0,55,22,0,33,0,0
2023,5,G4,Allegiant Air,SAV,Savissivik Heliport,76.018613,-65.117683,75,20,1,1,6,1,10,0,0,1771,60,48,252,28,1383
2023,9,G4,Allegiant Air,SBN,South Bend Regional Airport,41.708698,-86.317299,71,10,6,0,1,0,3,0,0,1892,1647,0,51,0,194
2023,5,G4,Allegiant Air,SCE,Santa Cecilia Airstrip,28.399726,-101.280801,18,4,2,0,2,0,1,0,0,285,151,0,88,0,46
2023,5,G4,Allegiant Air,SCK,Stockton Metropolitan Airport,37.893279,-121.238079,66,11,1,1,4,0,5,0,0,471,25,24,108,0,314
2023,5,G4,Allegiant Air,SDF,Louisville Muhammad Ali International Airport,38.1744,-85.736,69,14,4,1,5,0,4,1,0,934,415,64,188,0,267
2023,1,G4,Allegiant Air,SFB,Orlando Sanford International Airport,28.77759933,-81.23750305,966,254,64,16,46,3,125,10,0,21600,8285,2194,1840,103,9178
2023,3,G4,Allegiant Air,SGF,Springfield Branson National Airport,37.245701,-93.388603,72,12,6,0,4,0,3,0,0,462,234,0,87,0,141
2023,6,G4,Allegiant Air,SHV,Shreveport Regional Airport,32.446602,-93.8256,9,4,3,0,0,0,1,0,0,311,290,0,6,0,15
2023,3,G4,Allegiant Air,SJU,San Juan Nepomuceno Airstrip,26.34573,-107.44005,18,2,1,0,0,0,0,0,0,62,39,0,10,0,13
2023,3,G4,Allegiant Air,SMX,Santa Maria Public Airport Captain G Allan Hancock Field,34.898899,-120.457001,16,2,0,0,2,0,0,0,0,53,0,0,51,0,2
